"ID","author","date","message"
"f7c0ab6c","nicolasepiscopo","1521048181","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native"
"12387408","nicolasepiscopo","1521047054","[BD-1945] Remove 'Free' from 'Sign Up Free' on mobile"
"f1eb71ae","nicolasepiscopo","1521046948","[BD-1946] Move 'Welcome to BarDog' as first screen on welcome screens"
"74240abb","nicolasepiscopo","1521040358","[BD-1801] Welcome screen with feature highlights"
"5e991e7f","nicolasepiscopo","1521035493","[BD-1943] Hide all unit quantities from master catalog from mobile"
"397ec9aa","nicolasepiscopo","1521031061","[BD-1918] On screen keyboard on mobile should not cover the active textbox (android)"
"62f0c912","nicolasepiscopo","1520966690","[BD-1918] On screen keyboard on mobile should not cover the active textbox (android)"
"f060d649","nicolasepiscopo","1520956072","Deploy Android app v3.17"
"276efa24","nicolasepiscopo","1520955670","Deploy iOS app v3.17 - Build 3"
"f4c905d2","nicolasepiscopo","1520955249","Merge branch 'master' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"e8d08b41","nicolasepiscopo","1520955221","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native"
"eeada89b","nicolasepiscopo","1520955200","Changing package.json version to 3.17"
"447fe1ba","nicolasepiscopo","1520954960","Deploy iOS app v3.17"
"ddd256fe","nicolasepiscopo","1520954303","Merge branch 'master' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"5ec88126","nicolasepiscopo","1520954241","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native"
"23963d45","nicolasepiscopo","1520954220","Removing lcbo test file"
"7bada4bb","nicolasepiscopo","1520954028","Merge branch 'master' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"bd2005f9","nicolasepiscopo","1520953996","Merge with develop"
"c9997090","nicolasepiscopo","1520856935","[BD-1917] textbox for email on forgot password page on mobile is for ordinary entry keyboard and not email entry keyboard"
"645eb4f5","nicolasepiscopo","1520856607","[BD-1884] Section movement from mobile is broken"
"58e77e09","nicolasepiscopo","1520607440","[BD-1902] Change Ej to E.g. during mobile activation step"
"3c81607f","nicolasepiscopo","1520604306","[BD-1901] Address from address search is appearing backwards"
"1d55dc45","nicolasepiscopo","1520604096","[BD-1900] Do not capitalize first letter of websites on mobile"
"c0c51347","nicolasepiscopo","1520533672","Fix on purchases"
"cd781842","nicolasepiscopo","1520533269","[BD-1882] Hide purchase/revenue/pour cost labels on mobile if not enough info is provided"
"7ca80e34","nicolasepiscopo","1520519601","[BD-1879] Update labels on mobile inventory summary to match web"
"289faa81","nicolasepiscopo","1520449326","[BD-1873] Unit of measure and size returned undefined on web and mobile on bulk add item page"
"35d480ba","nicolasepiscopo","1520433773","[BD-1870] User cannot enter a capital letter after the 1st letter on textboxes on mobile"
"11e2b5b4","nicolasepiscopo","1520433573","[BD-1869] Phone number from mobile registration do not accept international mobile number"
"df9d375b","nicolasepiscopo","1520426341","[BD-1865] Search parameter on mobile for listed catalog items is applicable only to the 1st word"
"d56e52ac","nicolasepiscopo","1520360955","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into develop"
"16dd12a1","nicolasepiscopo","1520360882","[BD-1834] Sorting on section appears broken until list was refreshed on mobile"
"2fd62aed","nicolasepiscopo","1520357194","[BD-1864] Add item button on mobile is now lost"
"806071e9","nicolasepiscopo","1520351580","[BD-1863] Saving sections from Offline mode on mobile will multiply the entry based on attempts"
"4cad88ba","nicolasepiscopo","1520283795","[BD-1839] Section indexing appears to be broken when creating 20 new sections from offline mode"
"8a48790c","nicolasepiscopo","1520280923","[BD-1834] Sorting on section appears broken until list was refreshed on mobile"
"85ae78a0","nicolasepiscopo","1520264515","[BD-1839] Section indexing appears to be broken when creating 20 new sections from offline mode"
"23c08461","nicolasepiscopo","1520257911","[BD-1834] Sorting on section appears broken until list was refreshed on mobile"
"c701aa54","Nicolás Epíscopo","1520022835","Merged in feature/master-catalog (pull request #2)"
"e1606c2c","nicolasepiscopo","1520022070","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/master-catalog"
"26aad41a","nicolasepiscopo","1520022061","Prepare for dev"
"ca202c20","nicolasepiscopo","1520015465","Rolling back inventory changes"
"12616522","nicolasepiscopo","1520012375","Final steps for main catalog"
"40cc2a8b","nicolasepiscopo","1519916741","WIP - Master catalog integration"
"2f80ef14","nicolasepiscopo","1519678393","[BD-1833] App crashes after refresh on mobile after saving or discarding offline changes"
"049e755f","nicolasepiscopo","1519675019","[BD-1829] Fixing list keys"
"aa118548","nicolasepiscopo","1519646710","[BD-1826] Dont show user name when items are grouped by brand"
"f95d7de4","nicolasepiscopo","1519414971","[BD-1829] Implement user name into inventory summary report on mobile"
"0b2868d7","nicolasepiscopo","1519328434","[BD-1585] Automatically capitalize first letter of all input fields"
"5c5f4c37","nicolasepiscopo","1519326305","[BD-1822] Create 'Bulk add items' on mobile"
"96c53b7b","nicolasepiscopo","1519310300","Minor fix"
"a7009eb4","nicolasepiscopo","1519221471","[BD-1819] Include mobile app version number and OS in request header"
"a8bf24a4","nicolasepiscopo","1519150243","Fix conflict"
"aaf4aa9b","nicolasepiscopo","1519150179","Publish to Expo Prod only when master is updated"
"cc7e6e9c","nicolasepiscopo","1519149291","Send to Expo Prod only when pushing to master"
"8b39edac","nicolasepiscopo","1519141365","Merge branch 'feature/BD-1707' of bitbucket.org:bardog/bardog-mobile-native into develop"
"5f7a4dcf","nicolasepiscopo","1519141321","[BD-1707] Fix for Offline mode upload"
"6876a5e3","nicolasepiscopo","1519072327","[BD-1707] Minor fix"
"936b82f9","nicolasepiscopo","1519067277","[BD-1804] Discard offline mode changes"
"e81c962b","nicolasepiscopo","1519066296","[BD-1707] Minor fix"
"110ac81e","nicolasepiscopo","1519064111","[BD-1707] Minor fix"
"18f63367","nicolasepiscopo","1518799853","New build for IOS v3.16"
"8f24dbd8","nicolasepiscopo","1518796062","Deploying v3.16 Android with fixes"
"44551f5a","nicolasepiscopo","1518795520","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"a9e73205","nicolasepiscopo","1518795257","Fixes for Android"
"f1826307","nicolasepiscopo","1518792002","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"05872d09","nicolasepiscopo","1518791698","Hotfix for android"
"df43d6f1","nicolasepiscopo","1518789493","Merge with develop"
"8a6d6527","nicolasepiscopo","1518789249","[BD-1793] [Android] [APK] Re-add underline on inputs - Remove android border only let the grey one"
"85a4ea62","nicolasepiscopo","1518788397","[BD-1793] [Android] [APK] Re-add underline on inputs"
"c7b70b07","nicolasepiscopo","1518737347","Android deploy v3.16"
"1e73e859","nicolasepiscopo","1518736892","IOS deploy v3.16"
"6055034e","nicolasepiscopo","1518736309","Merge with develop"
"bb25886b","nicolasepiscopo","1518722922","[BD-1788] && [BD-1787]"
"4c26219b","nicolasepiscopo","1518700620","[BD-1723] Integrate updated unit_cost value into mobile"
"4d324c00","nicolasepiscopo","1518634837","[BD-1762] Pull par quantity from updated product endpoint on mobile"
"ce5961b3","nicolasepiscopo","1518634553","[BD-1707] New offline mode approach"
"529ae913","nicolasepiscopo","1518611461","[BD-1771] Require Total $ value for mobile invoice/credit"
"424eda2e","nicolasepiscopo","1518610578","[BD-1707] Adding DELETED flag to sections and storage areas in offline mode"
"f2624cc7","nicolasepiscopo","1518609851","[BD-1707] Errors on moving between storage areas and sections"
"c69d8658","nicolasepiscopo","1518537326","[BD-1665] Fixes for optimized inventory service integration"
"22f3a6ce","nicolasepiscopo","1518532271","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/BD-1665"
"60a3f5ea","nicolasepiscopo","1518528847","[BD-1769] Inventory not closing on mobile"
"9b8e7771","nicolasepiscopo","1518206751","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/BD-1665"
"64b4ec3b","nicolasepiscopo","1518206702","Hotfix"
"51b7f210","nicolasepiscopo","1518125091","[BD-1745] Item count goes to '0' when moving between sections"
"6dae7e3c","nicolasepiscopo","1517603085","[BD-1698] Update requests for Inventory Summary report"
"05c2103f","nicolasepiscopo","1517584238","[BD-1665] Minor fix"
"302df098","nicolasepiscopo","1517582797","[BD-1665] Bugfixing on integration"
"11e96fd6","nicolasepiscopo","1517511579","Integrating changes in offline mode"
"fb8ddbd0","nicolasepiscopo","1517488825","Prefetching sections for each storage area asynchronously"
"ebe7a9d1","nicolasepiscopo","1517443510","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/BD-1665"
"f17d1d0a","nicolasepiscopo","1517443374","Limit pipelines only for develop branch"
"b6226bfd","nicolasepiscopo","1517443325","Integrating new inventory endpoints"
"878d9b84","nicolasepiscopo","1517314877","[BD-1698] Repeated information when going to summary page"
"ced2030a","nicolasepiscopo","1516989832","Sightly changes in address autocomplete"
"913ffaf0","nicolasepiscopo","1516899537","[BD-1698] Update requests for Inventory Summary report"
"93b0f841","nicolasepiscopo","1516883320","[BD-1697] Drawer menu - Business selector is not being well displayed"
"a0326098","nicolasepiscopo","1516806931","Removing release apk from repo"
"096f0fec","nicolasepiscopo","1516806075","Deploying v3.15 to PlayStore"
"7d836abb","nicolasepiscopo","1516805016","Removing pipelines from deployment branch"
"a3e7ba5f","nicolasepiscopo","1516804946","Deploying v3.15 to AppStore"
"e774de1a","nicolasepiscopo","1516797320","Merge with develop"
"5afdf43c","nicolasepiscopo","1516795920","[BD-1562] Summary numbers are not updating on an open inventory"
"43ffe92c","nicolasepiscopo","1516794670","[BD-1687] Adjustments not saving"
"d7838e18","nicolasepiscopo","1516647313","[BD-1679] Add Purchase to left-hand navigation panel"
"d3cd09c6","nicolasepiscopo","1516645869","[BD-1635] Add participating product counts when moving an item to a section where it already exists"
"08b6a0d0","nicolasepiscopo","1516643962","Authentication with expo"
"65d4830e","nicolasepiscopo","1516643396","Adding expo to global package"
"bfb486a9","nicolasepiscopo","1516643134","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into develop"
"95aeb304","nicolasepiscopo","1516643120","Changes on pipelines"
"13f57483","Nicolás Epíscopo","1516642858","bitbucket-pipelines.yml edited online with Bitbucket"
"5e665d7b","Nicolás Epíscopo","1516642801","bitbucket-pipelines.yml edited online with Bitbucket"
"2895835c","Nicolás Epíscopo","1516642697","Initial Bitbucket Pipelines configuration"
"0e16f0ae","nicolasepiscopo","1516642152","Trying out CI with react native and bitbucket pipelines"
"01dfe40d","nicolasepiscopo","1516638964","Remove delete section and keep items inside offline mode"
"38a2c0eb","nicolasepiscopo","1516633170","[BD-1682] if we don’t select any product when moving from storage areas, it shouldn’t let the user go forward."
"5fe02667","nicolasepiscopo","1516632238","[BD-1681] If one item is created in offline mode in one storage and then we add it to another, it would be added with the last count"
"2c534908","nicolasepiscopo","1516631668","[BD-1680] In an Invoice only allow for one 'Add category' to expand without some entry"
"07b7c13f","nicolasepiscopo","1516625299","[BD-1671] Editing purchase date does not update Purchase list page"
"d1c6f94b","nicolasepiscopo","1516623491","[BD-1646] [Purchases] Error on filters when filling only one value"
"623ec47e","nicolasepiscopo","1516370623","[BD-1680] In an Invoice only allow for one 'Add category' to expand without some entry"
"d57b3ca9","nicolasepiscopo","1516368855","[BD-1679] Add Purchase to left-hand navigation panel"
"64796fe9","nicolasepiscopo","1516368493","[BD-1671] Editing purchase date does not update Purchase list page"
"afd38031","nicolasepiscopo","1516363991","Creating new API Keys for google services"
"e368ac15","nicolasepiscopo","1516306143","[BD-1671] Editing purchase date does not update Purchase list page - fix for no period list"
"fbb51257","nicolasepiscopo","1516305549","[BD-1671] Editing purchase date does not update Purchase list page"
"a81278ce","nicolasepiscopo","1516279719","[BD-1648] Remove unit requirement when updating an inventory count"
"8eff3f6a","nicolasepiscopo","1516248948","[BD-1673] Limit Catalog item subcategory search filter"
"0e4c9a3f","nicolasepiscopo","1516247631","[BD-1672] Not able to view par when selected on Catalog edit screen"
"d822a748","nicolasepiscopo","1516247192","[BD-1671] Editing purchase date does not update Purchase list page"
"c257b51c","nicolasepiscopo","1516128680","[BD-1607] Increase padding on text-only buttons to allow for greater press area"
"5b58a79e","nicolasepiscopo","1516123789","[BD-1657] Update checkbox to radio buttons in mobile Invoices"
"4cd56714","nicolasepiscopo","1516122541","[BD-1656] Total should autofill after Quantity is selected in mobile adjustments"
"20dc372b","nicolasepiscopo","1516120733","[BD-1655] Category and Subcategory should autofill after item Name is selected in mobile adjustments"
"81af64b3","nicolasepiscopo","1516116542","[BD-1600] Need to truncate long vendor names"
"95074a09","nicolasepiscopo","1516115752","[BD-1628] Adding an item to a Storage Area after deleting the only section crashes the mobile app"
"45e73b5f","nicolasepiscopo","1516114664","[BD-1644] Android - [Purchases] When opening a creatable select, it is not showing the search input"
"35544a68","nicolasepiscopo","1516021030","hotfix"
"0c8421bd","nicolasepiscopo","1516020764","[BD-1646] [Purchases] Error on filters when filling only one value"
"8dbec6ed","nicolasepiscopo","1516018923","[BD-1645] [Purchases] Vendor name is not being shown"
"22b0a708","nicolasepiscopo","1515794455","Getting every data from place"
"7fb824c0","nicolasepiscopo","1515793094","Updating search address feature"
"04f89a6c","nicolasepiscopo","1515789380","[BD-1653] Unable to view Category Total row when the row is selected"
"e5dce8c5","nicolasepiscopo","1515787687","[BD-1651] Remove Category create function in purchases"
"6fae0be9","Nicolás Epíscopo","1515769093","Merged in feature/purchases (pull request #1)"
"3dcc59fb","nicolasepiscopo","1515768968","[BD-1526] Purchases management"
"68e0bb1d","nicolasepiscopo","1515757768","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/purchases"
"cdcedc94","nicolasepiscopo","1515696798","[BD-1606] Allow for custom addresses"
"2cc5c346","nicolasepiscopo","1515677694","[BD-1614] Last item in listing on mobile is cut off, cannot scroll past - iOS"
"8e1ff92e","nicolasepiscopo","1515676445","[BD-1614] Last item in listing on mobile is cut off, cannot scroll past - Android"
"7a0224da","nicolasepiscopo","1515675655","[BD-1614] Last item in listing on mobile is cut off, cannot scroll past"
"34bf7025","nicolasepiscopo","1515674068","[BD-1626] Moving multiple items from one section to another on mobile fails"
"58cc22aa","nicolasepiscopo","1515672571","[BD-1562] Summary numbers are not updating on an open inventory"
"e3606db1","nicolasepiscopo","1515588450","[BD-1626] Moving multiple items from one section to another on mobile fails"
"2248bf7f","nicolasepiscopo","1515586350","[BD-1627] Moving items within a storage area fails on mobile"
"8f6d8836","nicolasepiscopo","1515525039","[BD-1598] Disable 'Move to Top' and 'Move to Bottom' when A-Z sort is enabled"
"ac2258a9","nicolasepiscopo","1515513141","[BD-1564] Summary total titles are left-aligned and should be center-aligned"
"175f1cd9","nicolasepiscopo","1515511061","[BD-1562] Summary numbers are not updating on an open inventory"
"cd0b4c25","nicolasepiscopo","1515434915","[BD-1593] App crashes when moving storage areas"
"47f3bc69","nicolasepiscopo","1515182838","Deploying version 3.14 for Android and iOS"
"94a03dc2","nicolasepiscopo","1515181454","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"09072aaa","nicolasepiscopo","1515181039","[BD-1610] Moving an item on mobile to a section where it already exists should add count values, not replace"
"ebe88f40","nicolasepiscopo","1515093683","Deploying v3.142"
"df14b295","nicolasepiscopo","1515090596","[BD-1553] Count, Cost, & Total columns are not in line on Summary page"
"c7b3ecf5","nicolasepiscopo","1515080683","Deploying v3.141 - Signup fix"
"3aeb72ec","nicolasepiscopo","1515080222","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"6c9d7bb2","nicolasepiscopo","1515079908","[BD-1577] Signup is not validating the sms code"
"5b2109e4","nicolasepiscopo","1515078385","Deploying v3.14"
"f32f464e","nicolasepiscopo","1515077943","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"4124803c","nicolasepiscopo","1515077903","Fixing android styles"
"34f69403","nicolasepiscopo","1515077587","Fixing issue opening inventory"
"8caa4543","nicolasepiscopo","1515077265","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"fc1520de","nicolasepiscopo","1515077007","Fixing issue opening inventory"
"3a4ca598","nicolasepiscopo","1515075972","Trying to build new version"
"8ed74b36","nicolasepiscopo","1515075547","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"877e7e76","nicolasepiscopo","1515075055","[BD-1552] Update Inventory screen '+' sign to a 'Resume' button if there is an open inventory"
"731bcf3e","nicolasepiscopo","1515074742","[BD-1565] No 'similar item' message when moving the same item between storage areas"
"5fd1c774","nicolasepiscopo","1515069436","[BD-1563] Unnecessary '+' on a closed Summary pag"
"efc5ff2a","nicolasepiscopo","1515068633","[BD-1576] Move 'Done' and 'Cancel' buttons inside Counting Modal"
"8c97d8b3","nicolasepiscopo","1515009906","Deploying v3.131"
"0cb0c6c6","nicolasepiscopo","1515009197","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"ba296f01","nicolasepiscopo","1515008723","[BD-1561] Summary page cuts off the bottom ~10% of the top total numbers"
"35853eaf","nicolasepiscopo","1515007965","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"e61e31f0","nicolasepiscopo","1515007935","[BD-1559] Keyboard not allowing for entry in lower rows - Part five"
"d750ea9e","nicolasepiscopo","1515007891","[BD-1559] Keyboard not allowing for entry in lower rows - Part four"
"218f66f1","nicolasepiscopo","1515007002","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"1319d7b3","nicolasepiscopo","1515006974","[BD-1559] Keyboard not allowing for entry in lower rows - Part three"
"d8c65a64","nicolasepiscopo","1515006901","[BD-1559] Keyboard not allowing for entry in lower rows - Part two"
"ccd6076f","nicolasepiscopo","1515005195","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"bfc77eae","nicolasepiscopo","1515005147","[BD-1559] Keyboard not allowing for entry in lower rows - Part one"
"7e1820d1","nicolasepiscopo","1515001884","[BD-1567] Using Keyboard's 'Enter' button (the check mark) does not update Item count"
"73fb8280","nicolasepiscopo","1515000735","[BD-1564] Summary total titles are left-aligned and should be center-aligned"
"b84aa635","nicolasepiscopo","1514991508","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/purchases"
"2f8a0f3f","nicolasepiscopo","1514991469","[BD-1526] Purchases basic functionality done"
"20ed9704","nicolasepiscopo","1514931920","[BD-1526] Invoice screen for create finished"
"be67c9c8","nicolasepiscopo","1514903065","[BD-1526] Invoices and ajustments - Work in progress"
"11040b98","nicolasepiscopo","1514893583","Deployed version 3.13"
"1d984b8a","nicolasepiscopo","1514574855","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"ce7b5bbd","nicolasepiscopo","1514574382","[BD-1526] Working on invoices screen"
"f2952698","nicolasepiscopo","1514553092","[BD-1545] Allow Grouping by Item name on mobile inventory summary report"
"3b72a95b","nicolasepiscopo","1514551640","[BD-1544] Easier access to inventory summary report for closed inventories"
"24522bc9","nicolasepiscopo","1514550696","[BD-1543] Don't allow scrolling of outer container on inventory summary report"
"c014e5b3","nicolasepiscopo","1514550608","[BD-1542] Remove 'Export via CSV', 'Export via PDF' from sort menu on inventory summary"
"a8263610","nicolasepiscopo","1514550524","[BD-1541] Sort menu should use 'Sort by item name' instead of 'product name'"
"d72665c7","nicolasepiscopo","1514481265","[BD-1526] Working on invoices screen"
"717e14d0","nicolasepiscopo","1514473255","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/close-inventory"
"386c29c4","nicolasepiscopo","1514288924","[BD-1530] Fix list overlapped with input search on create item modal [Inventory Items List]"
"6303a79c","nicolasepiscopo","1513956118","New release for android with fix on tabbar click event"
"e126faf3","nicolasepiscopo","1513955440","Merge with dev"
"743e67d6","nicolasepiscopo","1513955362","Fix for tabs on android"
"b5fa466b","nicolasepiscopo","1513954717","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/close-inventory"
"1d657e4d","nicolasepiscopo","1513954373","New release for android - Fixing broken packages"
"191f1576","nicolasepiscopo","1513952880","Restoring package.json for deploy"
"36475a21","nicolasepiscopo","1513952694","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"f4117475","nicolasepiscopo","1513952643","Restoring package changes and holding only react-navigation version"
"49ec5caa","nicolasepiscopo","1513951762","Merge with dev"
"d7231600","nicolasepiscopo","1513951598","Removing auto update packages"
"919534ce","nicolasepiscopo","1513948185","Deploy v3.12 android"
"f2a3b38a","nicolasepiscopo","1513866968","[BD-1522] Remove top gap above listings on mobile"
"4deb1d00","nicolasepiscopo","1513865536","[BD-1525] Rename Unit quantity to Count on inventory summary report."
"866dc5d3","nicolasepiscopo","1513865234","[BD-1520] Unify double scrolling on summary page"
"c0af917d","nicolasepiscopo","1513864691","[BD-1521] Set color blue to wizard next buttons when they are able to be submitted"
"5592eee5","nicolasepiscopo","1513863932","[BD-1518] [BD- 1519] Revenue and Purchases category validation fixed"
"b8f3d5d5","nicolasepiscopo","1513862599","[BD-1523] [BD-1516] [BD-1517] Scroll and keyboard issues"
"ba64a265","nicolasepiscopo","1513800096","Adding par to catalog item"
"eebc4b7d","nicolasepiscopo","1513700215","[BD-1429] Translation strings fix"
"25e24b90","nicolasepiscopo","1513697608","[BD-1429] Par level fix"
"d60a1961","nicolasepiscopo","1513696346","[BD-1429] Update mobile inventory summary report"
"492fc90d","nicolasepiscopo","1513616403","[BD-1426] Bugfixing"
"8227a334","nicolasepiscopo","1513614863","[BD-1426] Integrated close inventory with revenue and purchases"
"d5a65edc","nicolasepiscopo","1513379109","[BD-1426] More fixes on close flow"
"8db4f16e","nicolasepiscopo","1513351794","[BD-1426] Summary screen working"
"36586e2f","nicolasepiscopo","1513351077","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/close-inventory"
"92b011a7","nicolasepiscopo","1513350770","[BD-1426] Adding summary screen to last step"
"0a7690a1","nicolasepiscopo","1513278328","Deploying v3.12"
"7358dd6f","nicolasepiscopo","1513276936","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"bde39de3","nicolasepiscopo","1513190033","[BD-1441] Remove 'Optional' label on verification screen during mobile registration"
"66bda1f0","nicolasepiscopo","1513180964","[BD-1440] Decrementing a value to 0 on inventory counter should keep 'Done' button active"
"27026a1e","nicolasepiscopo","1513180757","[BD-1442] Add 'Activate' button to submit verification code during mobile registration"
"ba12f7bb","nicolasepiscopo","1513179723","[BD-1432] 'Unsaved local changes' pop-up does not disappear after pushing save"
"a0e8b2b3","nicolasepiscopo","1513177853","[BD-1444] Retitle 'Inventory' page to 'Storage areas'"
"469fddb6","nicolasepiscopo","1513177507","[BD-1443] Remove + button from Inventory Summary Page"
"e3f2ff59","nicolasepiscopo","1513177345","[BD-1433] Users cannot complete registration on mobile - Minor fixes"
"5d3c9452","nicolasepiscopo","1513176658","[BD-1433] Users cannot complete registration on mobile"
"f3fbfc42","nicolasepiscopo","1513117081","[BD-1426] Close inventory process on mobile - In progress"
"c7f3f313","nicolasepiscopo","1512498928","[BD-1385] Add Item modal - Change Add 'item' button label"
"07247237","nicolasepiscopo","1512498374","[BD-1407] Disable move to top/bottom when there are unsaved changes in offline mode"
"c6a7337a","nicolasepiscopo","1512417110","Fixing version code android"
"5583a6ce","nicolasepiscopo","1512389552","Fixes on android release"
"493966b3","nicolasepiscopo","1512073033","Deploying v3.11 on ios and android"
"dbeea823","nicolasepiscopo","1512069806","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"9b2431ca","nicolasepiscopo","1512060506","[BD-1372] Eliminate gap on sides and bottoms of list view"
"3ba6dc9c","nicolasepiscopo","1511970780","[BD-1381] Formatting breaks on Android devices with low screen resolution"
"883e1c2e","nicolasepiscopo","1511901694","Building v3.10 on android and ios for production release"
"20d32a24","nicolasepiscopo","1511884250","Merge with develop"
"d58f2627","nicolasepiscopo","1511875885","[BD-1373] Removing autoscroll when sorted alphabetically"
"e3f8d979","nicolasepiscopo","1511874468","[BD-1350] Item counts are not updating in alphabetical sort mode on mobile"
"74dc943e","nicolasepiscopo","1511807028","[BD-1368] Indicate count of items that are already in the section during add item search on mobile"
"7d4ada19","nicolasepiscopo","1511805361","[BD-1370] Add count of selected items to be added to inventory section in dialog"
"0a475375","nicolasepiscopo","1511795335","[BD-1332] Performant move for items, sections, and storage areas - Done"
"010908d3","nicolasepiscopo","1511788755","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/sort-mode-v2"
"3af6e5f9","nicolasepiscopo","1511788400","[BD-1350] Item counts are not updating in alphabetical sort mode on mobile"
"f7bd8069","nicolasepiscopo","1511787431","[BD-1349] Newly added catalog items are not included in alphabetical sort on mobile"
"846aacad","nicolasepiscopo","1511784526","[BD-1338] Item search during inventory is not returning accurate results"
"b7fb40bf","nicolasepiscopo","1511783663","Removing yarn lock file from repo"
"8ca3ade2","nicolasepiscopo","1511776286","New version testflight. v3.09"
"5205a0f3","nicolasepiscopo","1511553311","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"fb111304","nicolasepiscopo","1511553107","[BD-1332] Performant move for items, sections, and storage areas"
"476f26eb","nicolasepiscopo","1511527111","[BD-1338] Item search during inventory is not returning accurate results"
"9084da09","nicolasepiscopo","1511526597","[BD-1338] Item search during inventory is not returning accurate results"
"93ed466e","nicolasepiscopo","1511525292","[BD-1337] Rapidly pressing the inventory button when deep in an inventory crashes the app."
"5f5bde69","nicolasepiscopo","1511464775","[BD-1291] Add search and filtering of inventory items by category, subcategory"
"c3325908","nicolasepiscopo","1511446436","[BD-1329] Alphabetical sort inconsistent with certain items"
"fcb2c5cb","nicolasepiscopo","1511445241","[BD-1328] Important dialog text is cut off"
"ccfc22fb","nicolasepiscopo","1511359567","New version testflight"
"dd66973c","nicolasepiscopo","1511357518","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"28c3a9c1","nicolasepiscopo","1511353844","[BD-1310] Disable button and indicate loading after pressing Login, until authentication succeeds"
"15607e78","nicolasepiscopo","1511351654","[BD-1322] Don't display 'No sections yet' if sections don't exist, instead display nothing"
"be468581","nicolasepiscopo","1511351153","[BD-1323] Adding a new catalog item to a section discards previously added existing catalog items"
"8fbc05c4","nicolasepiscopo","1511281946","[BD-1317] Changing Components to PureComponents to improve performance"
"2d807781","nicolasepiscopo","1511269443","[BD-1315] Storage areas on reopened inventory show 0 sections, 0 items on initial load"
"2c5b717e","nicolasepiscopo","1511268649","[BD-1313] Long item names should be concatenated in modal dialogs so they don't overlap Done and Cancel buttons"
"03b8bcca","nicolasepiscopo","1511267805","[BD-1314] When re-opening an inventory, show loading symbol instead of empty 'create storage area' screen"
"82a38837","nicolasepiscopo","1511265913","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"b99d8ac4","nicolasepiscopo","1511264926","[BD-1310] Disable button and indicate loading after pressing Login, until authentication succeeds"
"8ad216eb","nicolasepiscopo","1511264674","[BD-1311] Disable buttons and indicate loading when a new inventory is created"
"508a0bb7","nicolasepiscopo","1511203825","[BD-1307] Remove top row from inventory counter"
"7bb84865","nicolasepiscopo","1511203275","New version to testflight"
"2a1186f0","nicolasepiscopo","1511196481","Merge with develop"
"8e077db0","nicolasepiscopo","1511195118","[BD-1305] Stuck in Saving... when trying to add new catalog item from inventory screen"
"642cec15","nicolasepiscopo","1511192580","[BD-1298] Need more intuitive way to close keyboard after searching in catalog"
"8069bfca","nicolasepiscopo","1511191609","[BD-1295] Add cancel button on first screen of 'add items' dialog during inventory"
"062b6ab6","nicolasepiscopo","1511190211","[BD-1297] Don't display pull-down loading animation unless user pulls down list"
"bb74568d","nicolasepiscopo","1511189785","[BD-1293] Performance improvements"
